time,latitude,longitude,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,compass,gps_x,gps_y,gps_z
1742888639.811809,-0.000534183562010071,0.0008899492981128519,-0.008294925093650818,-3.826357364654541,-5.132035732269287,-0.187713623046875,0.08353680372238159,0.04579704999923706,-0.5424894094467163,1.6266975402832031,99.0687026977539,59.46504211425781,-0.008294925093650818
1742888639.8327396,-0.0005342246150803476,0.0008932297745742153,-0.008051471784710884,-2.425104856491089,-0.35290250182151794,-0.08905792236328125,0.12458425760269165,0.025471888482570648,-0.37119224667549133,1.6063233613967896,99.43388366699219,59.46961212158203,-0.008051471784710884
1742888639.8505526,-0.0005342246150803476,0.0008932297745742153,-0.008051471784710884,-2.2209393978118896,-1.512033462524414,-0.10108280181884766,0.12622040510177612,0.019113706424832344,-0.33057621121406555,1.600271463394165,99.43388366699219,59.46961212158203,-0.008051471784710884
1742888639.867431,-0.0005342356836592899,0.0008944837095441746,-0.007993335835635662,-2.2209393978118896,-1.512033462524414,-0.10108280181884766,0.12622040510177612,0.019113706424832344,-0.33057621121406555,1.600271463394165,99.57347106933594,59.47084426879883,-0.007993335835635662
1742888639.8905804,-0.0005342413378883748,0.0008956708218974029,-0.00795072503387928,-2.2460429668426514,-1.9330915212631226,-0.09188461303710938,0.11972075700759888,0.013448295183479786,-0.3018836975097656,1.5950480699539185,99.70561981201172,59.471473693847656,-0.00795072503387928
1742888639.9390526,-0.000534262344160652,0.0009003732151067847,-0.007923335768282413,-1.7435979843139648,-0.1379334032535553,-0.06625652313232422,0.1275230050086975,0.0052936687134206295,-0.2269899994134903,1.5895875692367554,100.22908782958984,59.473812103271484,-0.007923335768282413
1742888639.9619818,-0.000534262344160652,0.0009003732151067847,-0.007923335768282413,-1.768052339553833,-0.2105371356010437,-0.05763435363769531,0.1148897036910057,-0.006176386959850788,-0.147201269865036,1.5815926790237427,100.22908782958984,59.473812103271484,-0.007923335768282413
1742888639.9782672,-0.0005342632694009808,0.0009021042292921947,-0.007960147224366665,-1.3151079416275024,-0.874384343624115,-0.05255126953125,0.09669490158557892,-0.012307318858802319,-0.11815110594034195,1.578383445739746,100.42178344726562,59.473915100097656,-0.007960147224366665
1742888640.0083463,-0.0005342607678358036,0.0009032931235818692,-0.008002490736544132,-0.5216081738471985,-1.001402735710144,-0.054940223693847656,0.08498232811689377,-0.01588679663836956,-0.10649846494197845,1.5764449834823608,100.55413055419922,59.473636627197266,-0.008002490736544132
1742888640.0425644,-0.0005342573410302975,0.00090517011948383,-0.00809335708618164,-0.410886287689209,0.018838927149772644,-0.040558815002441406,0.07813937962055206,-0.020466774702072144,-0.0760042741894722,1.5741153955459595,100.76307678222656,59.4732551574707,-0.00809335708618164
1742888640.0811598,-0.0005342450045588976,0.00091013342931054,-0.00846162810921669,0.3271242678165436,-0.05995253100991249,-0.036103248596191406,0.06092133745551109,-0.0262285228818655,-0.049567658454179764,1.5721604824066162,101.31558990478516,59.47188186645508,-0.00846162810921669
1742888640.111353,-0.0005342450045588976,0.00091013342931054,-0.00846162810921669,0.9827203154563904,-0.2163674682378769,-0.02904033660888672,0.042181361466646194,-0.02979142777621746,-0.034867335110902786,1.5707515478134155,101.31558990478516,59.47188186645508,-0.00846162810921669
1742888640.158398,-0.0005342365060840848,0.0009122684633171081,-0.008669795468449593,2.147819995880127,-0.2296183854341507,-0.027373313903808594,0.02775702439248562,-0.03505459427833557,-0.02825135923922062,1.569878101348877,101.55326080322266,59.4709358215332,-0.008669795468449593
1742888640.1902297,-0.0005342305777276124,0.0009154924661003316,-0.00901887845247984,2.813170909881592,0.45087793469429016,-0.021292686462402344,0.022738022729754448,-0.035038962960243225,0.005866832099854946,1.5696319341659546,101.91215515136719,59.47027587890625,-0.00901887845247984
1742888640.226695,-0.0005342308518834216,0.0009178489399783438,-0.009272213093936443,3.5220868587493896,0.2999483048915863,-0.0048999786376953125,0.007406717631965876,-0.032738279551267624,0.02257494069635868,1.5706738233566284,102.17447662353516,59.470306396484375,-0.009272213093936443
1742888640.2533197,-0.0005342386307063407,0.0009224307097975239,-0.009733065962791443,3.2154948711395264,0.2641255557537079,0.011043548583984375,0.002578181680291891,-0.02986452355980873,0.021611932665109634,1.5712741613388062,102.68451690673828,59.47117233276367,-0.009733065962791443
1742888640.2924697,-0.0005342462039408247,0.0009252503500795034,-0.009964389726519585,3.2154948711395264,0.2641255557537079,0.011043548583984375,0.002578181680291891,-0.02986452355980873,0.021611932665109634,1.5712741613388062,102.68451690673828,59.47117233276367,-0.009733065962791443
1742888640.3256161,-0.0005342462039408247,0.0009252503500795034,-0.009964389726519585,3.2504851818084717,0.16063840687274933,0.014657974243164062,-0.004085347522050142,-0.024018941447138786,0.020388606935739517,1.5721304416656494,102.68451690673828,59.47117233276367,-0.009733065962791443
1742888640.3534677,-0.000534254668124845,0.0009277730923351458,-0.010136661119759083,3.4728822708129883,0.1858757585287094,0.011008262634277344,-0.00692174443975091,-0.02116950787603855,0.019074130803346634,1.5728510618209839,103.27922821044922,59.472957611083984,-0.010136661119759083
1742888640.3744102,-0.0005342635778191607,0.0009299762511427711,-0.010263118892908096,3.7282731533050537,0.2157636284828186,0.005864143371582031,-0.0082504628226161,-0.016097526997327805,0.023370753973722458,1.5734813213348389,103.52448272705078,59.47394943237305,-0.010263118892908096
1742888640.398541,-0.0005342716993368413,0.0009317187108430469,-0.010342731140553951,3.231663227081299,0.223765566945076,0.016280174255371094,-0.008435231633484364,-0.014504807069897652,0.019700288772583008,1.573947787284851,103.71845245361328,59.474853515625,-0.010342731140553951
1742888640.4286752,-0.0005342799236700557,0.0009335552704948833,-0.010421657003462315,4.613829612731934,-0.045026276260614395,-0.017856597900390625,-0.011501841247081757,-0.013126788660883904,0.0172829981893301,1.5743584632873535,103.92289733886719,59.47576904296875,-0.010421657003462315
1742888640.455565,-0.0005342900669944584,0.0009358889904151984,-0.010498065501451492,3.727024555206299,-0.0265253484249115,0.0075244903564453125,-0.0130009101703763,-0.008095314726233482,0.001973465783521533,1.5746327638626099,104.18268585205078,59.476898193359375,-0.010498065501451492
1742888640.4778342,-0.0005342993193551138,0.0009380368406569755,-0.010522822849452496,1.638035774230957,0.0028399722650647163,0.04942798614501953,-0.012128764763474464,0.00013081214274279773,0.008939303457736969,1.5748947858810425,104.42178344726562,59.477928161621094,-0.010522822849452496
1742888640.5077293,-0.0005343176184737786,0.000942232341483442,-0.010449924506247044,0.43360665440559387,-0.07826600968837738,0.05373859405517578,-0.011331998743116856,0.013976866379380226,0.0003910645900759846,1.575115442276001,104.88882446289062,59.47996520996094,-0.010449924506247044
1742888640.5356786,-0.0005343176184737786,0.000942232341483442,-0.010449924506247044,0.43360665440559387,-0.07826600968837738,0.05373859405517578,-0.011331998743116856,0.013976866379380226,0.0003910645900759846,1.575115442276001,104.88882446289062,59.47996520996094,-0.010449924506247044
