Time,X Coordinate,Y Coordinate
226.22587633132935,322.5151062011719,1.9862185716629028
227.22693514823914,326.7657470703125,1.9886311292648315
228.22788310050964,333.4196472167969,1.9925446510314941
229.22887682914734,341.4811706542969,1.9970154762268066
230.2299575805664,349.5300598144531,2.001460075378418
231.23088121414185,357.5793762207031,2.0059049129486084
232.23196291923523,365.6330871582031,2.0103535652160645
233.23303174972534,373.6762390136719,2.01479434967041
234.23409795761108,380.6266784667969,2.042447328567505
235.235178232193,388.2228698730469,3.0079946517944336
236.23627161979675,392.22515869140625,9.325692176818848
237.2373423576355,392.37701416015625,17.36900520324707
238.23841094970703,392.3661193847656,25.412233352661133
239.23887944221497,392.3546142578125,33.460323333740234
240.2398853302002,392.3447570800781,41.56931686401367
241.2408790588379,392.3283996582031,51.8641357421875
242.24188256263733,392.3126525878906,65.29601287841797
243.24288296699524,392.29046630859375,81.65321350097656
244.24388599395752,392.2899475097656,100.5813980102539
245.24488353729248,392.2897644042969,121.57231903076172
246.2458837032318,392.29400634765625,144.5087127685547
247.24688267707825,392.3033752441406,168.7086639404297
248.24788355827332,392.30499267578125,192.942138671875
249.24888253211975,392.3068542480469,216.95655822753906
250.24988174438477,392.31439208984375,239.0961456298828
251.25090837478638,392.3214111328125,257.3094787597656
252.2518835067749,392.3274841308594,272.999267578125
253.2528839111328,392.3326110839844,286.94921875
254.25388479232788,392.3344421386719,297.8847961425781
255.25488233566284,392.3377380371094,307.00469970703125
256.2558832168579,392.33740234375,313.9080505371094
257.25688433647156,391.7918701171875,321.0518798828125
258.2578823566437,386.39501953125,326.20623779296875
259.2588815689087,378.37518310546875,326.6180725097656
260.25988245010376,370.97979736328125,326.61553955078125
261.2608814239502,364.2462463378906,326.6150207519531
262.26188373565674,358.85504150390625,326.6146240234375
263.2628827095032,357.7713317871094,326.6145935058594
264.2638831138611,357.7713928222656,326.6145935058594
265.2648820877075,357.7713928222656,326.6145935058594
266.2658829689026,357.7713928222656,326.6145935058594
267.266881942749,357.7713928222656,326.6145935058594
268.26795744895935,357.7713928222656,326.6145935058594
269.26888394355774,357.7713928222656,326.6145935058594
270.26988339424133,356.2829895019531,326.6146545410156
271.2708821296692,351.8373718261719,326.60369873046875
272.27188515663147,347.5226745605469,326.5181579589844
273.2728817462921,342.0815124511719,324.9916076660156
274.27388310432434,338.7384948730469,318.15447998046875
275.27488136291504,338.6833190917969,310.1042175292969
276.2758822441101,338.7102355957031,302.0576477050781
277.2768816947937,338.71588134765625,294.00390625
278.2778835296631,338.7201843261719,285.95916748046875
279.27888441085815,338.725341796875,277.9178771972656
280.279883146286,338.72796630859375,269.8571472167969
281.28088188171387,338.7349548339844,261.8106689453125
282.2818853855133,338.7394104003906,253.7548370361328
283.28287625312805,338.74365234375,245.70274353027344
284.28387784957886,338.7489318847656,237.6536865234375
285.28487634658813,338.7520751953125,230.4230194091797
286.28587555885315,338.7557373046875,223.78717041015625
287.28687596321106,338.7585144042969,218.13967895507812
288.2878842353821,338.75823974609375,216.4677276611328
289.28888511657715,338.75823974609375,216.46807861328125
290.2898836135864,338.75823974609375,216.46807861328125
291.2908835411072,338.75823974609375,216.46807861328125
292.29188346862793,338.75823974609375,216.46807861328125
293.29296112060547,338.75823974609375,216.46807861328125
294.2938861846924,338.75823974609375,216.46807861328125
295.294882774353,338.75823974609375,216.46807861328125
296.2958822250366,338.75823974609375,216.46807861328125
297.2968807220459,338.75823974609375,216.46807861328125
298.29788422584534,338.75823974609375,216.46807861328125
299.2988841533661,338.75823974609375,216.46807861328125
